#Open Capacitance 1000Hz:4.557637E-12
#Open Capacitance 1000000Hz:Not Measured
#47368_015_2-S_MAIN0_Single_091923
#Date/Time: 9/19/2023 4:42:37 PM
#Sensor Name: 47368_015_2-S_MAIN0
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Yarelis Acevedo

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
856	3778004710.840258	1.608136	23.500000	26.797639	-1.846000E-7	-8.402342E-11	1.507705E-10	-8.457096E-11	-8.486126E-11	-8.217630E-11	-8.448979E-11	-8.402458E-11	-8.453038E-11	-6.589445E-7	-3.293479E-6
860	3778004727.988375	1.588976	23.500000	26.797343	-1.846400E-7	-2.169243E-11	1.508100E-10	-8.269811E-11	-8.428541E-11	-8.262183E-11	-8.315973E-11	-8.319127E-11	-8.292892E-11	-6.585099E-7	-3.291303E-6
864	3778004745.128539	1.578967	23.500000	26.794132	-1.846600E-7	-1.358206E-11	1.507725E-10	-7.975595E-11	-7.924219E-11	-8.011227E-11	-7.885129E-11	-7.949042E-11	-7.949907E-11	-6.546072E-7	-3.271585E-6
868	3778004762.338474	1.603942	23.500000	26.773265	-1.847300E-7	-1.753703E-11	1.508053E-10	-7.646400E-11	-7.611948E-11	-7.653023E-11	-7.706956E-11	-7.654582E-11	-7.649711E-11	-6.539731E-7	-3.268654E-6
872	3778004779.475761	1.542205	23.500000	26.818922	-1.846300E-7	-5.874062E-11	1.507478E-10	-8.357433E-11	-8.466563E-11	-8.450231E-11	-8.500178E-11	-8.443601E-11	-8.458397E-11	-6.560190E-7	-3.278582E-6
876	3778004796.627396	1.549458	23.500000	26.790525	-1.845600E-7	-1.110586E-10	1.508162E-10	-8.086544E-11	-7.840804E-11	-7.838920E-11	-8.081719E-11	-7.961997E-11	-7.961262E-11	-6.556896E-7	-3.277123E-6
880	3778004813.930569	1.543206	23.500000	26.801465	-1.846000E-7	-5.012941E-11	1.508578E-10	-8.398503E-11	-8.602517E-11	-8.553409E-11	-8.364362E-11	-8.479698E-11	-8.475956E-11	-6.569733E-7	-3.283690E-6
884	3778004831.226670	1.577927	23.500000	26.818429	-1.844600E-7	-5.788947E-11	1.508295E-10	-8.590029E-11	-8.483816E-11	-8.511972E-11	-8.334267E-11	-8.480021E-11	-8.497894E-11	-6.579259E-7	-3.288597E-6
888	3778004848.389768	1.584956	23.500000	26.817317	-1.845600E-7	-9.739085E-11	1.508395E-10	-8.246479E-11	-8.312313E-11	-8.139579E-11	-8.361929E-11	-8.265075E-11	-8.279396E-11	-6.595587E-7	-3.296454E-6
892	3778004865.531039	1.589557	23.500000	26.812522	-1.845400E-7	-8.475966E-12	1.507907E-10	-8.267560E-11	-8.328521E-11	-8.269539E-11	-8.101855E-11	-8.241869E-11	-8.268549E-11	-6.584459E-7	-3.290807E-6
896	3778004882.687995	1.567228	23.500000	26.805686	-1.846200E-7	-8.552545E-11	1.508582E-10	-7.992049E-11	-8.028238E-11	-8.086339E-11	-7.935072E-11	-8.010424E-11	-8.010143E-11	-6.558436E-7	-3.277886E-6
900	3778004899.867704	1.552498	23.500000	26.818091	-1.846300E-7	-4.847726E-11	1.509045E-10	-8.748102E-11	-8.840427E-11	-8.903293E-11	-8.689038E-11	-8.795215E-11	-8.794265E-11	-6.559410E-7	-3.278308E-6
904	3778004916.993402	1.549844	23.500000	26.831348	-1.843700E-7	-8.332252E-11	1.508910E-10	-7.983073E-11	-8.214134E-11	-8.170303E-11	-8.079774E-11	-8.111821E-11	-8.125038E-11	-6.584182E-7	-3.291056E-6
908	3778004934.141383	1.554670	23.500000	26.821062	-1.846400E-7	-7.150720E-11	1.509185E-10	-8.206263E-11	-8.238709E-11	-8.024188E-11	-8.336329E-11	-8.201372E-11	-8.222486E-11	-6.597588E-7	-3.297267E-6
912	3778004951.272466	1.550562	23.500000	26.835530	-1.845900E-7	-8.337260E-11	1.508780E-10	-8.218941E-11	-8.258523E-11	-8.054588E-11	-8.097890E-11	-8.157486E-11	-8.158415E-11	-6.584566E-7	-3.290790E-6
916	3778004968.427923	1.594061	23.500000	26.829525	-1.845000E-7	-3.726267E-11	1.509408E-10	-8.280437E-11	-8.383620E-11	-8.229981E-11	-8.207533E-11	-8.275393E-11	-8.255209E-11	-6.595143E-7	-3.296459E-6
920	3778004985.600105	1.587069	23.500000	26.846369	-1.846900E-7	-1.843820E-11	1.509842E-10	-7.933374E-11	-8.019629E-11	-8.019078E-11	-8.058128E-11	-8.007552E-11	-8.019353E-11	-6.600410E-7	-3.298930E-6
924	3778005002.774846	1.578637	23.500000	26.830753	-1.845500E-7	-2.234328E-11	1.509667E-10	-8.528980E-11	-8.797658E-11	-8.710281E-11	-8.570607E-11	-8.651881E-11	-8.640444E-11	-6.560139E-7	-3.278524E-6
928	3778005020.016150	1.560670	23.500000	26.814247	-1.846900E-7	-8.172040E-11	1.509935E-10	-8.484942E-11	-8.482716E-11	-8.581603E-11	-8.815527E-11	-8.591197E-11	-8.533272E-11	-6.532579E-7	-3.264915E-6
932	3778005037.146511	1.575575	23.500000	26.830397	-1.846300E-7	-3.120480E-11	1.509358E-10	-8.666182E-11	-8.439375E-11	-8.454685E-11	-8.561098E-11	-8.530335E-11	-8.507892E-11	-6.524926E-7	-3.261064E-6
936	3778005054.272184	1.586746	23.500000	26.831426	-1.846000E-7	-2.104158E-11	1.509975E-10	-8.854803E-11	-8.913866E-11	-8.768099E-11	-8.873142E-11	-8.852477E-11	-8.863973E-11	-6.544153E-7	-3.270827E-6
940	3778005071.412442	1.572745	23.500000	26.835906	-1.844300E-7	-1.047503E-10	1.510395E-10	-8.366854E-11	-8.401285E-11	-8.314009E-11	-7.924973E-11	-8.251780E-11	-8.340432E-11	-6.556231E-7	-3.276806E-6
944	3778005088.686583	1.576982	23.500000	26.825878	-1.847400E-7	-2.504679E-11	1.510025E-10	-8.116476E-11	-8.252672E-11	-7.892014E-11	-8.010390E-11	-8.067888E-11	-8.063433E-11	-6.557268E-7	-3.277747E-6
948	3778005105.940915	1.548079	23.500000	26.830317	-1.846000E-7	-6.109362E-11	1.510215E-10	-8.367899E-11	-8.292745E-11	-8.288659E-11	-8.286140E-11	-8.308861E-11	-8.290702E-11	-6.561059E-7	-3.279059E-6
952	3778005123.143072	1.573608	23.500000	26.836400	-1.846400E-7	-4.652475E-11	1.509865E-10	-7.970052E-11	-7.925322E-11	-7.664103E-11	-7.885087E-11	-7.861141E-11	-7.905204E-11	-6.551938E-7	-3.274222E-6
956	3778005140.314500	1.578731	23.500000	26.828000	-1.844800E-7	-2.634849E-11	1.510380E-10	-7.818089E-11	-7.936996E-11	-7.804186E-11	-7.950857E-11	-7.877532E-11	-7.877543E-11	-6.513308E-7	-3.255348E-6
960	3778005157.508903	1.530519	23.500000	26.850195	-1.846700E-7	-2.594797E-11	1.510755E-10	-8.113166E-11	-8.182246E-11	-8.160268E-11	-8.257212E-11	-8.178223E-11	-8.171257E-11	-6.496625E-7	-3.247149E-6
964	3778005174.638528	1.581712	23.500000	26.848906	-1.846900E-7	-1.112913E-11	1.510517E-10	-8.367551E-11	-8.466604E-11	-8.369493E-11	-8.489461E-11	-8.423277E-11	-8.418049E-11	-6.514585E-7	-3.256386E-6
968	3778005191.795985	1.592532	23.500000	26.859605	-1.847300E-7	-6.279584E-11	1.510720E-10	-8.768831E-11	-9.038962E-11	-8.714676E-11	-8.840183E-11	-8.840663E-11	-8.804507E-11	-6.526282E-7	-3.262294E-6
972	3778005208.921130	1.573725	23.500000	26.853226	-1.845800E-7	-3.285694E-11	1.510220E-10	-8.469282E-11	-8.335924E-11	-8.419318E-11	-8.696112E-11	-8.480159E-11	-8.444300E-11	-6.527584E-7	-3.262795E-6
976	3778005226.078319	1.575631	23.500000	26.851223	-1.844200E-7	-2.755004E-11	1.510653E-10	-8.316255E-11	-8.510066E-11	-8.452784E-11	-8.324046E-11	-8.400788E-11	-8.388415E-11	-6.531229E-7	-3.264269E-6
980	3778005243.240508	1.549223	23.500000	26.844387	-1.843100E-7	-4.051691E-11	1.511000E-10	-8.103450E-11	-7.897147E-11	-7.903445E-11	-7.750623E-11	-7.913666E-11	-7.900296E-11	-6.539190E-7	-3.267840E-6
984	3778005260.703839	1.567749	23.500000	26.857823	-1.845500E-7	-6.134396E-11	1.510697E-10	-8.139454E-11	-8.163494E-11	-8.106331E-11	-8.107252E-11	-8.129133E-11	-8.123353E-11	-6.520484E-7	-3.259345E-6
988	3778005278.016226	1.604364	23.500000	26.856296	-1.845700E-7	-3.841416E-11	1.510820E-10	-8.684848E-11	-8.598754E-11	-8.606155E-11	-8.714447E-11	-8.651051E-11	-8.645502E-11	-6.480760E-7	-3.239037E-6
992	3778005295.433206	1.600219	23.500000	26.848312	-1.846800E-7	-8.136999E-11	1.510190E-10	-8.713550E-11	-8.657391E-11	-8.589249E-11	-8.727926E-11	-8.672029E-11	-8.685470E-11	-6.469270E-7	-3.233413E-6
996	3778005312.857788	1.607495	23.500000	26.841634	-1.846100E-7	-4.952858E-11	1.510987E-10	-8.340278E-11	-8.158097E-11	-8.193547E-11	-8.187556E-11	-8.219870E-11	-8.190552E-11	-6.493555E-7	-3.244995E-6
1000	3778005330.132194	1.623911	23.500000	26.856257	-1.846100E-7	-5.994215E-11	1.511258E-10	-8.314782E-11	-8.544720E-11	-8.443746E-11	-8.274855E-11	-8.394526E-11	-8.379264E-11	-6.490330E-7	-3.243465E-6
1004	3778005347.267038	1.667268	23.500000	26.866522	-1.845900E-7	-1.137944E-11	1.510965E-10	-8.514340E-11	-8.586533E-11	-8.522948E-11	-8.579680E-11	-8.550875E-11	-8.551314E-11	-6.486038E-7	-3.241476E-6
1008	3778005364.403851	1.615628	23.500000	26.851205	-1.844500E-7	-1.015462E-10	1.511490E-10	-8.708523E-11	-8.806185E-11	-8.902294E-11	-8.665588E-11	-8.770648E-11	-8.757354E-11	-6.502034E-7	-3.249884E-6
1012	3778005381.559956	1.609087	23.500000	26.850730	-1.845300E-7	-9.073214E-11	1.511040E-10	-7.974798E-11	-8.042814E-11	-7.794337E-11	-7.993521E-11	-7.951368E-11	-7.984160E-11	-6.498758E-7	-3.247998E-6
1016	3778005398.703909	1.620728	23.500000	26.850055	-1.844800E-7	-1.263093E-11	1.510673E-10	-8.962357E-11	-8.765951E-11	-8.936415E-11	-8.907017E-11	-8.892935E-11	-8.921716E-11	-6.460267E-7	-3.229001E-6
1020	3778005417.658031	1.613367	23.500000	26.860301	-1.845700E-7	-4.271975E-11	1.486637E-10	-8.302580E-11	-8.369003E-11	-8.407622E-11	-8.309695E-11	-8.347225E-11	-8.339349E-11	-6.609910E-7	-3.303542E-6
1024	3778005435.174550	1.545019	23.500000	26.928964	-1.846000E-7	-3.941546E-11	1.486515E-10	-8.062601E-11	-8.109030E-11	-7.819130E-11	-8.108416E-11	-8.024794E-11	-8.085508E-11	-6.596735E-7	-3.297254E-6
1028	3778005452.321929	1.505104	23.500000	26.880216	-1.845900E-7	-2.679907E-11	1.486478E-10	-7.913503E-11	-7.583941E-11	-7.738112E-11	-7.946992E-11	-7.795637E-11	-7.825808E-11	-6.595748E-7	-3.296518E-6
1032	3778005469.493157	1.508138	23.500000	26.936078	-1.846400E-7	-2.609815E-11	1.486053E-10	-8.215608E-11	-8.123939E-11	-8.205957E-11	-8.497069E-11	-8.260643E-11	-8.210782E-11	-6.623135E-7	-3.310333E-6
1036	3778005486.693980	1.497183	23.500000	26.936634	-1.845000E-7	-7.756501E-11	1.485640E-10	-8.245743E-11	-8.059477E-11	-8.027563E-11	-8.184960E-11	-8.129436E-11	-8.122218E-11	-6.667708E-7	-3.332948E-6
1040	3778005503.838713	1.508007	23.500000	26.925855	-1.844700E-7	-1.508386E-11	1.486002E-10	-8.085767E-11	-8.242227E-11	-8.176664E-11	-8.101161E-11	-8.151455E-11	-8.138912E-11	-6.664144E-7	-3.330556E-6
1044	3778005521.009962	1.523314	23.500000	26.912795	-1.846800E-7	-8.357285E-11	1.485870E-10	-8.167485E-11	-8.356083E-11	-8.139190E-11	-8.128028E-11	-8.197696E-11	-8.153337E-11	-6.662147E-7	-3.330137E-6
1048	3778005538.124632	1.539977	23.500000	26.889668	-1.846200E-7	-6.379718E-11	1.486145E-10	-8.294525E-11	-8.603560E-11	-8.438433E-11	-8.227654E-11	-8.391043E-11	-8.366479E-11	-6.665613E-7	-3.331937E-6
1052	3778005555.313957	1.524836	23.500000	26.926091	-1.843600E-7	-9.448705E-11	1.485793E-10	-8.042878E-11	-8.109404E-11	-8.055839E-11	-7.988946E-11	-8.049267E-11	-8.049358E-11	-6.662819E-7	-3.329896E-6
1056	3778005572.467656	1.501498	23.500000	26.899299	-1.846700E-7	-3.521001E-11	1.485193E-10	-8.521071E-11	-8.429910E-11	-8.389611E-11	-8.472065E-11	-8.453164E-11	-8.450988E-11	-6.651808E-7	-3.324613E-6
1060	3778005589.610285	1.508316	23.500000	26.909922	-1.846400E-7	-3.035369E-11	1.485677E-10	-8.362500E-11	-8.427659E-11	-8.401428E-11	-8.678695E-11	-8.467571E-11	-8.414543E-11	-6.666583E-7	-3.332522E-6
1064	3778005606.773561	1.519155	23.500000	26.882613	-1.846400E-7	-1.558449E-11	1.485418E-10	-8.482474E-11	-8.354038E-11	-8.193612E-11	-8.228533E-11	-8.314664E-11	-8.291286E-11	-6.701390E-7	-3.349330E-6
1068	3778005624.080458	1.537647	23.500000	26.881029	-1.845900E-7	-5.183160E-11	1.485663E-10	-8.459838E-11	-8.467545E-11	-8.336744E-11	-8.323003E-11	-8.396782E-11	-8.398291E-11	-6.728277E-7	-3.362461E-6
1072	3778005641.225434	1.527488	23.500000	26.909504	-1.847300E-7	-5.463521E-11	1.485210E-10	-8.256473E-11	-8.011800E-11	-8.125470E-11	-8.114593E-11	-8.127084E-11	-8.120031E-11	-6.726441E-7	-3.362253E-6
1076	3778005658.362522	1.522905	23.500000	26.894405	-1.844400E-7	-8.437392E-11	1.484657E-10	-8.396867E-11	-8.316298E-11	-8.575877E-11	-8.759714E-11	-8.512189E-11	-8.486372E-11	-6.724173E-7	-3.360850E-6
1080	3778005675.542137	1.524359	23.500000	26.886556	-1.847200E-7	-1.323164E-11	1.484955E-10	-8.016195E-11	-7.939364E-11	-8.226261E-11	-8.167259E-11	-8.087270E-11	-8.091727E-11	-6.727710E-7	-3.362991E-6
1084	3778005692.675181	1.531800	23.500000	26.861390	-1.846500E-7	-5.543633E-11	1.484770E-10	-8.465256E-11	-8.545827E-11	-8.257273E-11	-8.418274E-11	-8.421658E-11	-8.441765E-11	-6.719388E-7	-3.357919E-6
1088	3778005709.877596	1.522708	23.500000	26.851917	-1.846300E-7	-8.692718E-11	1.485125E-10	-8.261219E-11	-8.277658E-11	-8.337681E-11	-8.256211E-11	-8.283192E-11	-8.269438E-11	-6.702411E-7	-3.349865E-6
1092	3778005727.012278	1.523597	23.500000	26.876312	-1.844900E-7	-9.218402E-11	1.484870E-10	-7.746841E-11	-7.885821E-11	-7.953000E-11	-7.850146E-11	-7.858952E-11	-7.867983E-11	-6.722365E-7	-3.360128E-6
1096	3778005744.200720	1.507806	23.500000	26.859725	-1.845400E-7	-3.591091E-11	1.484278E-10	-8.072339E-11	-8.021350E-11	-8.039259E-11	-8.315810E-11	-8.112190E-11	-8.055799E-11	-6.764258E-7	-3.381077E-6
1100	3778005761.358802	1.520937	23.500000	26.856556	-1.846400E-7	-1.788748E-11	1.484907E-10	-8.080942E-11	-8.063684E-11	-8.130518E-11	-8.029669E-11	-8.076203E-11	-8.072313E-11	-6.759661E-7	-3.378539E-6
1104	3778005778.495361	1.510546	23.500000	26.858101	-1.845800E-7	-8.577571E-11	1.484832E-10	-8.624518E-11	-8.715371E-11	-8.685584E-11	-8.644471E-11	-8.667486E-11	-8.665028E-11	-6.754295E-7	-3.375795E-6
1108	3778005795.675641	1.485181	23.500000	26.900488	-1.845600E-7	-2.469634E-11	1.485172E-10	-8.942692E-11	-8.781509E-11	-8.765705E-11	-8.851879E-11	-8.835446E-11	-8.816694E-11	-6.748646E-7	-3.373159E-6
1112	3778005812.897447	1.489230	23.500000	26.874330	-1.845900E-7	-3.110465E-11	1.484835E-10	-8.248747E-11	-8.109606E-11	-8.118967E-11	-7.994114E-11	-8.117859E-11	-8.114286E-11	-6.745946E-7	-3.371226E-6
1116	3778005830.076322	1.494976	23.500000	26.870764	-1.846900E-7	-8.913009E-11	1.484130E-10	-8.337109E-11	-8.421829E-11	-8.445998E-11	-8.479849E-11	-8.421196E-11	-8.433914E-11	-6.737395E-7	-3.367558E-6
1120	3778005847.221469	1.491136	23.500000	26.866205	-1.846600E-7	-5.443496E-11	1.484662E-10	-8.424739E-11	-8.437655E-11	-8.385993E-11	-8.377102E-11	-8.406372E-11	-8.405366E-11	-6.732002E-7	-3.364688E-6
1124	3778005864.352089	1.528746	23.500000	26.900052	-1.846900E-7	-7.040574E-11	1.484555E-10	-7.889053E-11	-7.959420E-11	-8.098481E-11	-8.090549E-11	-8.009376E-11	-8.024985E-11	-6.745464E-7	-3.371293E-6
1128	3778005881.510704	1.527299	23.500000	26.894444	-1.846000E-7	-7.411054E-11	1.484795E-10	-8.759368E-11	-8.801627E-11	-8.617299E-11	-8.531210E-11	-8.677376E-11	-8.688334E-11	-6.785322E-7	-3.390876E-6
1132	3778005898.651179	1.520706	23.500000	26.876132	-1.848800E-7	-6.259557E-11	1.484427E-10	-8.731829E-11	-8.554064E-11	-8.733422E-11	-8.722548E-11	-8.685466E-11	-8.727188E-11	-6.784252E-7	-3.391329E-6
1136	3778005915.830778	1.546146	23.500000	26.900330	-1.847700E-7	-8.106967E-11	1.483677E-10	-7.712903E-11	-7.898190E-11	-7.972692E-11	-7.776364E-11	-7.840037E-11	-7.837277E-11	-6.764607E-7	-3.380400E-6
1140	3778005933.043648	1.553455	23.500000	26.882831	-1.846800E-7	-1.513392E-11	1.484295E-10	-8.113572E-11	-7.838841E-11	-7.897679E-11	-7.855953E-11	-7.926511E-11	-7.876816E-11	-6.763518E-7	-3.379871E-6
1144	3778005950.208457	1.522158	23.500000	26.894483	-1.847500E-7	-6.484849E-11	1.484090E-10	-8.037436E-11	-7.896492E-11	-7.922581E-11	-8.054486E-11	-7.977749E-11	-7.980009E-11	-6.749546E-7	-3.373830E-6
1148	3778005967.350707	1.518721	23.500000	26.883109	-1.846500E-7	-2.529711E-11	1.484400E-10	-7.930306E-11	-8.061726E-11	-8.073379E-11	-7.921742E-11	-7.996788E-11	-7.996016E-11	-6.733796E-7	-3.365596E-6
1152	3778005984.453352	1.551831	23.500000	26.941013	-1.846300E-7	-8.642664E-11	1.484185E-10	-8.392247E-11	-8.116598E-11	-8.184393E-11	-8.408972E-11	-8.275553E-11	-8.288320E-11	-6.738999E-7	-3.368261E-6
1156	3778006001.592515	1.529251	23.500000	26.910694	-1.845900E-7	-1.518398E-11	1.483597E-10	-8.412918E-11	-8.335600E-11	-8.177911E-11	-8.260222E-11	-8.296663E-11	-8.297911E-11	-6.761604E-7	-3.379758E-6
1160	3778006018.767899	1.544265	23.500000	26.919075	-1.845000E-7	-6.499874E-11	1.484050E-10	-8.231806E-11	-8.441278E-11	-8.439353E-11	-8.605797E-11	-8.429558E-11	-8.440316E-11	-6.788813E-7	-3.392983E-6
1164	3778006035.907112	1.514041	23.500000	26.907958	-1.845900E-7	-6.469835E-11	1.483867E-10	-8.743727E-11	-8.796147E-11	-8.712244E-11	-8.769324E-11	-8.755361E-11	-8.756525E-11	-6.792439E-7	-3.394878E-6
1168	3778006053.052790	1.556765	23.500000	26.922662	-1.846100E-7	-6.229519E-11	1.484177E-10	-8.844007E-11	-8.735222E-11	-8.449901E-11	-8.541471E-11	-8.642650E-11	-8.638346E-11	-6.785630E-7	-3.391635E-6
1172	3778006070.196210	1.578899	23.500000	26.926548	-1.844900E-7	-8.427377E-11	1.483895E-10	-8.788788E-11	-9.046981E-11	-8.702575E-11	-8.973994E-11	-8.878084E-11	-8.881391E-11	-6.778529E-7	-3.387516E-6
1176	3778006087.353122	1.604391	23.500000	26.939348	-1.846600E-7	-1.388242E-11	1.483285E-10	-8.476173E-11	-8.484947E-11	-8.710956E-11	-8.664997E-11	-8.584268E-11	-8.574972E-11	-6.765637E-7	-3.382112E-6
1180	3778006104.501215	1.565575	23.500000	26.914182	-1.846800E-7	-6.309623E-11	1.483780E-10	-8.410241E-11	-8.372007E-11	-8.213649E-11	-8.372438E-11	-8.342084E-11	-8.372223E-11	-6.750180E-7	-3.373983E-6
1184	3778006121.659387	1.578401	23.500000	26.944322	-1.845500E-7	-9.528810E-11	1.483577E-10	-8.713613E-11	-8.598695E-11	-8.355756E-11	-8.625805E-11	-8.573467E-11	-8.612250E-11	-6.774025E-7	-3.385620E-6
1188	3778006138.845542	1.558488	23.500000	26.873340	-1.844600E-7	-4.156824E-11	1.483707E-10	-8.309348E-11	-8.318200E-11	-8.210257E-11	-8.372012E-11	-8.302454E-11	-8.313774E-11	-6.803374E-7	-3.400748E-6
1192	3778006155.993898	1.552514	23.500000	26.879106	-1.844700E-7	-2.599803E-11	1.483225E-10	-8.272266E-11	-8.562939E-11	-8.376531E-11	-8.230109E-11	-8.360461E-11	-8.324399E-11	-6.811173E-7	-3.403723E-6
1196	3778006173.154519	1.558970	23.500000	26.929857	-1.847600E-7	-2.820089E-11	1.482448E-10	-7.937320E-11	-7.992296E-11	-7.894306E-11	-7.953534E-11	-7.944364E-11	-7.945427E-11	-6.804190E-7	-3.400366E-6
1200	3778006190.296951	1.534543	23.500000	26.923912	-1.847100E-7	-1.548436E-11	1.482880E-10	-8.107706E-11	-7.785708E-11	-7.918839E-11	-7.928040E-11	-7.935073E-11	-7.923440E-11	-6.805521E-7	-3.401500E-6
1204	3778006207.435464	1.523792	23.500000	26.929065	-1.846600E-7	-8.702740E-11	1.482612E-10	-8.426819E-11	-8.064018E-11	-8.374115E-11	-8.211603E-11	-8.269139E-11	-8.292859E-11	-6.804503E-7	-3.401250E-6
1208	3778006224.714538	1.544786	23.500000	26.908177	-1.847300E-7	-6.615027E-11	1.482918E-10	-8.410242E-11	-8.106495E-11	-8.304440E-11	-8.345310E-11	-8.291622E-11	-8.324875E-11	-6.790520E-7	-3.394032E-6
1212	3778006241.874562	1.553833	23.500000	26.923813	-1.847000E-7	-9.198380E-11	1.482492E-10	-7.989899E-11	-8.058164E-11	-7.901969E-11	-8.038151E-11	-7.997046E-11	-8.014025E-11	-6.784466E-7	-3.391242E-6
1216	3778006259.038538	1.551798	23.500000	26.954488	-1.846700E-7	-9.458719E-11	1.481753E-10	-9.028469E-11	-8.803831E-11	-8.942320E-11	-8.998789E-11	-8.943352E-11	-8.970554E-11	-6.804897E-7	-3.401026E-6
1220	3778006276.484613	1.555776	23.500000	26.922486	-1.844700E-7	-6.945452E-11	1.482125E-10	-7.974161E-11	-7.959808E-11	-7.926299E-11	-7.766609E-11	-7.906719E-11	-7.943054E-11	-6.844654E-7	-3.421209E-6
1224	3778006293.790488	1.572759	23.500000	26.930351	-1.846400E-7	-8.522507E-11	1.481827E-10	-8.860832E-11	-8.662825E-11	-8.601311E-11	-8.686217E-11	-8.702796E-11	-8.674521E-11	-6.846125E-7	-3.421703E-6
1228	3778006310.898412	1.600776	23.500000	26.967608	-1.847300E-7	-3.350780E-11	1.482198E-10	-8.984027E-11	-9.126035E-11	-9.334322E-11	-9.242918E-11	-9.171826E-11	-9.184476E-11	-6.829674E-7	-3.413442E-6
1232	3778006328.183026	1.673578	23.500000	26.947494	-1.847000E-7	-2.679908E-11	1.481887E-10	-8.639032E-11	-8.707421E-11	-8.810969E-11	-8.758000E-11	-8.728855E-11	-8.732710E-11	-6.827341E-7	-3.412353E-6
1236	3778006345.293745	1.607200	23.500000	26.934691	-1.846100E-7	-8.742795E-11	1.481243E-10	-8.616828E-11	-8.597040E-11	-8.615070E-11	-8.531390E-11	-8.590082E-11	-8.606055E-11	-6.823433E-7	-3.410323E-6
1240	3778006362.998641	1.595931	23.500000	26.909623	-1.845500E-7	-9.368597E-11	1.481762E-10	-8.319831E-11	-8.229979E-11	-8.223683E-11	-8.200398E-11	-8.243473E-11	-8.226831E-11	-6.802796E-7	-3.399620E-6
1244	3778006380.285033	1.570369	23.500000	26.930410	-1.846100E-7	-8.142000E-11	1.481560E-10	-8.640583E-11	-8.624023E-11	-8.680658E-11	-8.652831E-11	-8.649524E-11	-8.646707E-11	-6.812317E-7	-3.404515E-6
1248	3778006397.423880	1.570348	23.500000	26.895296	-1.844900E-7	-9.193374E-11	1.481660E-10	-8.738162E-11	-8.960515E-11	-8.785061E-11	-8.692266E-11	-8.794001E-11	-8.761612E-11	-6.836770E-7	-3.416660E-6
1252	3778006414.694095	1.570691	23.500000	26.910574	-1.846800E-7	-3.546033E-11	1.481123E-10	-8.035161E-11	-7.868479E-11	-8.109843E-11	-7.809454E-11	-7.955734E-11	-7.951820E-11	-6.857014E-7	-3.427795E-6
1256	3778006431.833196	1.565074	23.500000	26.924506	-1.845900E-7	-9.158326E-11	1.480475E-10	-8.325451E-11	-8.303126E-11	-8.208448E-11	-8.347020E-11	-8.296011E-11	-8.314289E-11	-6.859637E-7	-3.428068E-6
1260	3778006449.056456	1.561914	23.500000	26.891790	-1.846800E-7	-3.836410E-11	1.481000E-10	-8.375807E-11	-8.281783E-11	-8.395642E-11	-8.307278E-11	-8.340128E-11	-8.341542E-11	-6.852064E-7	-3.424143E-6
1264	3778006466.202704	1.550818	23.500000	26.893987	-1.848100E-7	-6.184461E-11	1.480810E-10	-8.557888E-11	-8.770135E-11	-8.645471E-11	-8.454930E-11	-8.607106E-11	-8.601679E-11	-6.860382E-7	-3.428486E-6
1268	3778006483.355924	1.532047	23.500000	26.932610	-1.847100E-7	-2.484653E-11	1.481023E-10	-9.311155E-11	-9.218891E-11	-9.246019E-11	-9.274560E-11	-9.262656E-11	-9.260289E-11	-6.838303E-7	-3.418097E-6
1272	3778006500.649516	1.556659	23.500000	26.949870	-1.846900E-7	-4.076722E-11	1.480547E-10	-8.349537E-11	-8.587467E-11	-8.717656E-11	-8.771382E-11	-8.606511E-11	-8.652561E-11	-6.817279E-7	-3.407575E-6
1276	3778006517.794429	1.535397	23.500000	26.933719	-1.846000E-7	-7.456114E-11	1.480087E-10	-8.395007E-11	-8.268496E-11	-8.286857E-11	-8.595341E-11	-8.386425E-11	-8.340932E-11	-6.826077E-7	-3.411228E-6
1280	3778006535.002546	1.584821	23.500000	26.934532	-1.846500E-7	-8.847922E-11	1.480307E-10	-8.386807E-11	-8.363356E-11	-8.034613E-11	-8.424385E-11	-8.302290E-11	-8.375082E-11	-6.863361E-7	-3.430267E-6
1284	3778006552.147173	1.563376	23.500000	26.918719	-1.846500E-7	-5.713852E-11	1.480167E-10	-8.215933E-11	-8.022346E-11	-8.024963E-11	-8.190747E-11	-8.113497E-11	-8.107855E-11	-6.875431E-7	-3.435996E-6
1288	3778006569.581346	1.567230	23.500000	26.924169	-1.847400E-7	-8.542525E-11	1.480428E-10	-8.632488E-11	-8.403371E-11	-8.443155E-11	-8.482222E-11	-8.490309E-11	-8.462689E-11	-6.866234E-7	-3.431902E-6
1292	3778006586.756662	1.548681	23.500000	26.909545	-1.845900E-7	-2.184262E-11	1.480085E-10	-8.746241E-11	-8.679043E-11	-8.612250E-11	-8.779422E-11	-8.704239E-11	-8.712642E-11	-6.859090E-7	-3.428127E-6
