#Open Capacitance 1000Hz:4.560857E-12
#Open Capacitance 1000000Hz:Not Measured
#47368_021_2-S_MAIN0_Single_092023
#Date/Time: 9/20/2023 11:26:59 AM
#Sensor Name: 47368_021_2-S_MAIN0
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Yarelis Acevedo

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
836	3778072090.838790	1.518453	23.500000	26.858003	-1.956800E-7	-4.887781E-11	1.507180E-10	-8.439268E-11	-8.447304E-11	-8.505160E-11	-8.554432E-11	-8.486541E-11	-8.476232E-11	-6.537306E-7	-3.267786E-6
840	3778072107.990697	1.533169	23.500000	26.828753	-1.954300E-7	-5.218207E-11	1.507492E-10	-8.642484E-11	-8.575018E-11	-8.637497E-11	-8.723468E-11	-8.644617E-11	-8.639990E-11	-6.534860E-7	-3.266291E-6
844	3778072125.119628	1.510563	23.500000	26.866522	-1.956500E-7	-2.199284E-11	1.507337E-10	-8.806569E-11	-8.874934E-11	-8.945469E-11	-8.950764E-11	-8.894434E-11	-8.910202E-11	-6.548199E-7	-3.272598E-6
848	3778072142.253597	1.489571	23.500000	26.846883	-1.955900E-7	-7.361009E-11	1.507675E-10	-8.360705E-11	-8.307973E-11	-8.586695E-11	-8.395929E-11	-8.412826E-11	-8.378317E-11	-6.562713E-7	-3.280199E-6
852	3778072159.415260	1.496869	23.500000	26.882356	-1.955100E-7	-8.672712E-11	1.507325E-10	-8.065239E-11	-7.969189E-11	-8.085560E-11	-8.013393E-11	-8.033345E-11	-8.039316E-11	-6.567112E-7	-3.282221E-6
856	3778072176.561871	1.528486	23.500000	26.849340	-1.956900E-7	-5.002937E-11	1.507960E-10	-8.387691E-11	-8.395031E-11	-8.557646E-11	-8.514218E-11	-8.463646E-11	-8.454625E-11	-6.579206E-7	-3.288567E-6
860	3778072193.746240	1.511936	23.500000	26.851364	-1.956200E-7	-3.781343E-11	1.507613E-10	-8.758733E-11	-8.833748E-11	-8.803914E-11	-9.271416E-11	-8.916953E-11	-8.818831E-11	-6.572709E-7	-3.284807E-6
864	3778072210.869615	1.513516	23.500000	26.897000	-1.955800E-7	-5.633758E-11	1.508080E-10	-8.025765E-11	-8.164334E-11	-8.136817E-11	-7.903097E-11	-8.057503E-11	-8.081291E-11	-6.536602E-7	-3.267031E-6
868	3778072228.307127	1.517415	23.500000	26.920403	-1.956400E-7	-5.733886E-11	1.508360E-10	-8.801462E-11	-8.843169E-11	-9.078135E-11	-8.809024E-11	-8.882947E-11	-8.826096E-11	-6.544338E-7	-3.271258E-6
872	3778072245.614870	1.539300	23.500000	26.887468	-1.955700E-7	-7.621342E-11	1.507880E-10	-8.186354E-11	-8.077098E-11	-8.342690E-11	-8.187415E-11	-8.198389E-11	-8.186884E-11	-6.557372E-7	-3.277453E-6
876	3778072262.790360	1.546740	23.500000	26.872151	-1.957200E-7	-8.852952E-11	1.508803E-10	-8.506960E-11	-8.443300E-11	-8.721366E-11	-8.585900E-11	-8.564381E-11	-8.546430E-11	-6.555140E-7	-3.276020E-6
880	3778072279.951835	1.511097	23.500000	26.912914	-1.957400E-7	-9.418681E-11	1.509207E-10	-8.603296E-11	-8.419317E-11	-8.778545E-11	-8.567864E-11	-8.592256E-11	-8.585580E-11	-6.571539E-7	-3.284560E-6
884	3778072297.138557	1.504357	23.500000	26.891332	-1.956300E-7	-1.087057E-10	1.508975E-10	-9.190686E-11	-9.391898E-11	-9.176352E-11	-9.299223E-11	-9.264540E-11	-9.244955E-11	-6.579463E-7	-3.288453E-6
888	3778072314.280629	1.507461	23.500000	26.877421	-1.957800E-7	-4.357092E-11	1.509298E-10	-8.682889E-11	-8.714662E-11	-8.974425E-11	-9.064195E-11	-8.859043E-11	-8.844543E-11	-6.592120E-7	-3.294736E-6
892	3778072331.470314	1.503026	23.500000	26.855148	-1.956700E-7	-7.746511E-11	1.508835E-10	-8.635291E-11	-8.583546E-11	-8.478219E-11	-8.566416E-11	-8.565868E-11	-8.574981E-11	-6.573117E-7	-3.284949E-6
896	3778072348.609464	1.499863	23.500000	26.883010	-1.955900E-7	-1.663586E-11	1.509490E-10	-8.669882E-11	-8.623659E-11	-8.604912E-11	-8.475536E-11	-8.593497E-11	-8.614285E-11	-6.542249E-7	-3.269754E-6
900	3778072366.027746	1.528194	23.500000	26.891392	-1.956800E-7	-8.923038E-11	1.509830E-10	-9.011879E-11	-9.113900E-11	-9.197740E-11	-9.191423E-11	-9.128735E-11	-9.152661E-11	-6.542164E-7	-3.269811E-6
904	3778072383.312769	1.502040	23.500000	26.895138	-1.958200E-7	-1.089561E-10	1.509672E-10	-8.782741E-11	-8.983729E-11	-8.952122E-11	-8.767306E-11	-8.871475E-11	-8.867432E-11	-6.559048E-7	-3.277825E-6
908	3778072400.454859	1.522297	23.500000	26.895732	-1.957000E-7	-2.479649E-11	1.509875E-10	-9.574446E-11	-9.225685E-11	-9.269172E-11	-9.422441E-11	-9.372936E-11	-9.345806E-11	-6.583457E-7	-3.290470E-6
912	3778072417.639833	1.511155	23.500000	26.887073	-1.956400E-7	-7.926737E-11	1.509450E-10	-9.580192E-11	-9.524478E-11	-9.510617E-11	-9.716473E-11	-9.582940E-11	-9.552335E-11	-6.576882E-7	-3.287505E-6
916	3778072434.789408	1.501174	23.500000	26.918223	-1.955800E-7	-2.729974E-11	1.510002E-10	-8.864375E-11	-8.834278E-11	-8.853209E-11	-8.773618E-11	-8.831370E-11	-8.843744E-11	-6.585661E-7	-3.291495E-6
920	3778072451.923101	1.499346	23.500000	26.904670	-1.955900E-7	-7.260871E-11	1.510242E-10	-9.104368E-11	-8.860282E-11	-8.952507E-11	-8.989962E-11	-8.976780E-11	-8.971234E-11	-6.595546E-7	-3.296383E-6
924	3778072469.204422	1.522270	23.500000	26.931956	-1.956400E-7	-4.066713E-11	1.509920E-10	-9.142948E-11	-8.981479E-11	-9.176600E-11	-8.979006E-11	-9.070008E-11	-9.062213E-11	-6.554870E-7	-3.276511E-6
928	3778072486.311003	1.488740	23.500000	26.908275	-1.956500E-7	-4.382121E-11	1.510155E-10	-8.973422E-11	-9.007688E-11	-9.056059E-11	-8.927852E-11	-8.991255E-11	-8.990555E-11	-6.525759E-7	-3.261268E-6
932	3778072503.488379	1.482881	23.500000	26.901636	-1.956400E-7	-6.023028E-12	1.509708E-10	-8.278171E-11	-8.381599E-11	-8.441092E-11	-8.637154E-11	-8.434504E-11	-8.411345E-11	-6.527582E-7	-3.262376E-6
936	3778072521.056426	1.454611	23.500000	26.945491	-1.956600E-7	-7.160739E-11	1.510437E-10	-8.589743E-11	-8.718175E-11	-8.861410E-11	-8.650177E-11	-8.704876E-11	-8.684176E-11	-6.541329E-7	-3.268944E-6
940	3778072538.339499	1.465717	23.500000	26.949634	-1.956800E-7	-8.387334E-11	1.510705E-10	-7.984755E-11	-7.918185E-11	-7.997963E-11	-8.109158E-11	-8.002515E-11	-7.991359E-11	-6.553422E-7	-3.275306E-6
944	3778072555.501490	1.501197	23.500000	26.907504	-1.958200E-7	-9.138314E-11	1.510545E-10	-9.024084E-11	-8.823135E-11	-9.231186E-11	-8.944941E-11	-9.005837E-11	-8.984513E-11	-6.556956E-7	-3.277438E-6
948	3778072572.688532	1.503329	23.500000	26.941192	-1.955700E-7	-1.037823E-11	1.510850E-10	-8.721304E-11	-8.979290E-11	-8.994463E-11	-9.063213E-11	-8.939568E-11	-8.986877E-11	-6.561399E-7	-3.279376E-6
952	3778072589.814815	1.505069	23.500000	26.945314	-1.959000E-7	-6.049295E-11	1.510475E-10	-8.259610E-11	-8.185844E-11	-8.320717E-11	-8.392252E-11	-8.289606E-11	-8.290163E-11	-6.556730E-7	-3.276982E-6
956	3778072607.217814	1.486238	23.500000	26.951992	-1.958200E-7	-6.890387E-11	1.511063E-10	-8.487806E-11	-8.816961E-11	-8.624869E-11	-8.497376E-11	-8.606753E-11	-8.561123E-11	-6.525046E-7	-3.260747E-6
960	3778072624.518059	1.477806	23.500000	26.920997	-1.957400E-7	-6.123139E-12	1.511590E-10	-8.949688E-11	-8.929487E-11	-9.012760E-11	-8.691804E-11	-8.895935E-11	-8.939587E-11	-6.506248E-7	-3.251934E-6
964	3778072641.668425	1.486483	23.500000	26.915270	-1.958200E-7	-3.155528E-11	1.511390E-10	-8.924948E-11	-8.723283E-11	-8.624704E-11	-8.707789E-11	-8.745181E-11	-8.715536E-11	-6.529005E-7	-3.263244E-6
968	3778072658.948791	1.501537	23.500000	26.957164	-1.957900E-7	-1.313152E-11	1.511682E-10	-8.717031E-11	-8.753239E-11	-8.964859E-11	-8.962733E-11	-8.849466E-11	-8.857986E-11	-6.535598E-7	-3.266885E-6
972	3778072676.080230	1.506616	23.500000	26.949535	-1.956500E-7	-3.556048E-11	1.511110E-10	-8.567972E-11	-8.670767E-11	-8.428416E-11	-8.703600E-11	-8.592689E-11	-8.619370E-11	-6.538943E-7	-3.267731E-6
976	3778072693.216802	1.528611	23.500000	26.963405	-1.956500E-7	-1.493368E-11	1.511810E-10	-9.178275E-11	-9.178357E-11	-8.873555E-11	-9.003827E-11	-9.058504E-11	-9.091051E-11	-6.545496E-7	-3.271052E-6
980	3778072710.635845	1.517897	23.500000	26.967548	-1.956500E-7	-8.597603E-11	1.512188E-10	-8.452849E-11	-8.286349E-11	-8.499768E-11	-8.319324E-11	-8.389573E-11	-8.386086E-11	-6.541319E-7	-3.269619E-6
984	3778072728.049943	1.544879	23.500000	26.961979	-1.957200E-7	-1.908905E-11	1.511850E-10	-9.268194E-11	-9.062708E-11	-9.197681E-11	-9.202753E-11	-9.182834E-11	-9.200217E-11	-6.525344E-7	-3.261682E-6
988	3778072745.336623	1.525060	23.500000	26.964932	-1.955800E-7	-9.403658E-11	1.512037E-10	-8.901298E-11	-8.823486E-11	-8.928365E-11	-8.890053E-11	-8.885801E-11	-8.895675E-11	-6.482894E-7	-3.240288E-6
992	3778072762.617014	1.532089	23.500000	26.982213	-1.957500E-7	-6.600014E-11	1.511410E-10	-8.959299E-11	-9.089200E-11	-9.082373E-11	-9.072357E-11	-9.050807E-11	-9.077365E-11	-6.476322E-7	-3.236841E-6
996	3778072779.757764	1.512012	23.500000	26.955319	-1.956600E-7	-7.441106E-11	1.512152E-10	-8.813569E-11	-8.841804E-11	-8.898170E-11	-8.855645E-11	-8.852297E-11	-8.848725E-11	-6.491393E-7	-3.244338E-6
1000	3778072796.971025	1.491747	23.500000	26.953714	-1.956100E-7	-1.022805E-11	1.512398E-10	-8.415783E-11	-8.351097E-11	-8.233992E-11	-8.441607E-11	-8.360620E-11	-8.383440E-11	-6.490466E-7	-3.243864E-6
1004	3778072814.102948	1.488672	23.500000	26.973335	-1.959200E-7	-1.076543E-10	1.512093E-10	-8.499117E-11	-8.495191E-11	-8.833627E-11	-8.690392E-11	-8.629582E-11	-8.594754E-11	-6.485832E-7	-3.241834E-6
1008	3778072831.265456	1.522897	23.500000	26.965823	-1.958200E-7	-1.142948E-11	1.512175E-10	-9.129172E-11	-9.122303E-11	-9.369779E-11	-9.169467E-11	-9.197680E-11	-9.149320E-11	-6.496121E-7	-3.246565E-6
1012	3778072848.581998	1.515781	23.500000	26.961800	-1.959300E-7	-6.129396E-11	1.511980E-10	-9.016238E-11	-8.787038E-11	-8.760458E-11	-9.071745E-11	-8.908870E-11	-8.901638E-11	-6.497372E-7	-3.247251E-6
1016	3778072865.872689	1.507982	23.500000	26.954626	-1.955900E-7	-2.980300E-11	1.511627E-10	-8.719073E-11	-8.756915E-11	-8.527735E-11	-8.690410E-11	-8.673533E-11	-8.704741E-11	-6.458116E-7	-3.227740E-6
1020	3778072885.227878	1.525860	23.500000	26.978545	-1.958800E-7	-8.167054E-11	1.488615E-10	-8.107193E-11	-8.322638E-11	-8.397609E-11	-8.257422E-11	-8.271216E-11	-8.290030E-11	-6.611784E-7	-3.305043E-6
1024	3778072902.458285	1.477310	23.500000	27.053332	-1.956700E-7	-4.947859E-11	1.488580E-10	-8.880403E-11	-8.658987E-11	-8.828493E-11	-8.660093E-11	-8.756994E-11	-8.744293E-11	-6.605475E-7	-3.300976E-6
1028	3778072919.588192	1.435423	23.500000	26.995252	-1.957700E-7	-9.643970E-11	1.488590E-10	-8.874698E-11	-8.895142E-11	-8.782781E-11	-8.841312E-11	-8.848483E-11	-8.858005E-11	-6.600770E-7	-3.299706E-6
1032	3778072936.748214	1.426357	23.500000	26.972145	-1.957600E-7	-4.427182E-11	1.488088E-10	-8.970315E-11	-8.801831E-11	-8.921495E-11	-8.873632E-11	-8.891818E-11	-8.897564E-11	-6.632794E-7	-3.314653E-6
1036	3778072953.918593	1.433158	23.500000	26.938556	-1.956400E-7	-8.903006E-11	1.487620E-10	-8.504248E-11	-8.491408E-11	-8.561184E-11	-8.434509E-11	-8.497837E-11	-8.497828E-11	-6.673332E-7	-3.335096E-6
1040	3778072971.103887	1.423999	23.500000	26.996956	-1.957400E-7	-7.876669E-11	1.487950E-10	-8.339936E-11	-8.486218E-11	-8.655759E-11	-8.663795E-11	-8.536427E-11	-8.570988E-11	-6.674343E-7	-3.335879E-6
1044	3778072988.403110	1.428909	23.500000	26.946800	-1.956300E-7	-8.422380E-11	1.487708E-10	-8.336235E-11	-8.248181E-11	-8.317919E-11	-8.389330E-11	-8.322916E-11	-8.327077E-11	-6.666698E-7	-3.331881E-6
1048	3778073005.572261	1.446073	23.500000	26.998621	-1.956900E-7	-8.472445E-11	1.487912E-10	-8.625503E-11	-8.654656E-11	-8.458187E-11	-8.437578E-11	-8.543981E-11	-8.541845E-11	-6.675367E-7	-3.336096E-6
1052	3778073022.717649	1.439094	23.500000	26.985899	-1.958000E-7	-8.702745E-11	1.487568E-10	-9.016685E-11	-8.917999E-11	-8.923294E-11	-8.733528E-11	-8.897876E-11	-8.920647E-11	-6.666339E-7	-3.331856E-6
1056	3778073039.868204	1.448676	23.500000	26.977158	-1.957200E-7	-9.003141E-11	1.486880E-10	-8.038437E-11	-8.171595E-11	-8.179037E-11	-8.145770E-11	-8.133710E-11	-8.158682E-11	-6.659389E-7	-3.328356E-6
1060	3778073057.057618	1.454571	23.500000	26.969449	-1.957500E-7	-1.588488E-11	1.487422E-10	-8.123612E-11	-7.935359E-11	-7.901380E-11	-8.255990E-11	-8.054085E-11	-8.029486E-11	-6.677067E-7	-3.337486E-6
1064	3778073074.444490	1.482617	23.500000	27.030862	-1.957500E-7	-8.973094E-11	1.487272E-10	-8.176176E-11	-8.355595E-11	-8.523345E-11	-8.188872E-11	-8.310997E-11	-8.272233E-11	-6.703383E-7	-3.350794E-6
1068	3778073091.793060	1.470140	23.500000	27.015800	-1.959000E-7	-2.489662E-11	1.487555E-10	-7.926017E-11	-7.918455E-11	-7.882247E-11	-8.286311E-11	-8.003258E-11	-7.922236E-11	-6.725097E-7	-3.361217E-6
1072	3778073108.956467	1.475123	23.500000	26.987958	-1.956100E-7	-7.025564E-11	1.487118E-10	-8.321515E-11	-8.373791E-11	-8.176668E-11	-8.313623E-11	-8.296399E-11	-8.317569E-11	-6.730137E-7	-3.363511E-6
1076	3778073126.152023	1.476475	23.500000	26.990873	-1.954900E-7	-3.040377E-11	1.486577E-10	-8.341019E-11	-8.258115E-11	-8.328303E-11	-8.237224E-11	-8.291165E-11	-8.293209E-11	-6.725402E-7	-3.361689E-6
1080	3778073143.295994	1.479511	23.500000	26.973135	-1.956600E-7	-2.334458E-11	1.486892E-10	-7.873618E-11	-7.944378E-11	-8.081088E-11	-8.006346E-11	-7.976357E-11	-7.975362E-11	-6.723859E-7	-3.360836E-6
1084	3778073160.467223	1.464058	23.500000	26.942122	-1.957400E-7	-3.135501E-11	1.486720E-10	-8.444834E-11	-8.510075E-11	-8.419670E-11	-8.458659E-11	-8.458309E-11	-8.451746E-11	-6.715752E-7	-3.357084E-6
1088	3778073177.618986	1.457842	23.500000	26.953834	-1.956400E-7	-4.527313E-11	1.486920E-10	-7.928942E-11	-8.092845E-11	-8.106458E-11	-8.019670E-11	-8.036979E-11	-8.056257E-11	-6.703869E-7	-3.350278E-6
1092	3778073194.925031	1.441536	23.500000	26.945114	-1.956700E-7	-9.423694E-11	1.486552E-10	-8.779403E-11	-8.596878E-11	-8.745364E-11	-8.719872E-11	-8.710379E-11	-8.732618E-11	-6.716066E-7	-3.356691E-6
1096	3778073212.065426	1.441008	23.500000	26.933145	-1.956400E-7	-9.824212E-11	1.485970E-10	-8.025889E-11	-8.392621E-11	-8.235708E-11	-8.165423E-11	-8.204910E-11	-8.200565E-11	-6.756181E-7	-3.377052E-6
1100	3778073229.212586	1.431577	23.500000	26.941608	-1.954900E-7	-2.945254E-11	1.486460E-10	-8.425638E-11	-8.428417E-11	-8.642162E-11	-8.253844E-11	-8.437515E-11	-8.427027E-11	-6.757141E-7	-3.376959E-6
1104	3778073246.375135	1.436116	23.500000	26.922564	-1.956700E-7	-1.223045E-11	1.486240E-10	-8.544516E-11	-8.617097E-11	-8.822521E-11	-8.415148E-11	-8.599820E-11	-8.580806E-11	-6.756829E-7	-3.376957E-6
1108	3778073263.553347	1.431445	23.500000	26.970995	-1.958300E-7	-7.521207E-11	1.486440E-10	-8.574329E-11	-8.693109E-11	-8.720609E-11	-8.771310E-11	-8.689839E-11	-8.706859E-11	-6.748891E-7	-3.373412E-6
1112	3778073280.689117	1.447765	23.500000	26.956153	-1.956400E-7	-9.058201E-11	1.486060E-10	-8.923826E-11	-8.706461E-11	-8.896903E-11	-8.924114E-11	-8.862826E-11	-8.910364E-11	-6.743999E-7	-3.370757E-6
1116	3778073297.862068	1.428604	23.500000	26.891709	-1.956800E-7	-9.894302E-11	1.485257E-10	-8.169818E-11	-8.137248E-11	-7.893388E-11	-7.953536E-11	-8.038497E-11	-8.045392E-11	-6.736109E-7	-3.366726E-6
1120	3778073315.017993	1.426607	23.500000	26.926288	-1.956000E-7	-5.173151E-11	1.485742E-10	-9.005192E-11	-9.104797E-11	-9.060452E-11	-8.876905E-11	-9.011837E-11	-9.032822E-11	-6.731984E-7	-3.364211E-6
1124	3778073332.188770	1.431544	23.500000	26.922504	-1.957400E-7	-4.902805E-11	1.485532E-10	-8.898107E-11	-8.874532E-11	-8.762766E-11	-8.624600E-11	-8.790001E-11	-8.818649E-11	-6.746152E-7	-3.372346E-6
1128	3778073349.371551	1.451048	23.500000	26.940816	-1.958200E-7	-2.289401E-11	1.485663E-10	-8.347745E-11	-8.462827E-11	-8.698101E-11	-8.380600E-11	-8.472318E-11	-8.421714E-11	-6.778461E-7	-3.387705E-6
1132	3778073366.473098	1.444295	23.500000	26.947592	-1.955600E-7	-5.253254E-11	1.485215E-10	-8.722121E-11	-9.003191E-11	-9.035286E-11	-8.931166E-11	-8.922941E-11	-8.967179E-11	-6.772914E-7	-3.384913E-6
1136	3778073383.808835	1.446357	23.500000	26.905382	-1.957600E-7	-7.991822E-11	1.484482E-10	-8.435919E-11	-8.486664E-11	-8.510706E-11	-8.374403E-11	-8.451923E-11	-8.461292E-11	-6.756814E-7	-3.376657E-6
1140	3778073401.133318	1.441094	23.500000	26.957361	-1.956400E-7	-3.345776E-11	1.485115E-10	-9.176006E-11	-9.086948E-11	-9.198658E-11	-8.917998E-11	-9.094903E-11	-9.131477E-11	-6.764669E-7	-3.381064E-6
1144	3778073418.285825	1.438060	23.500000	26.963901	-1.957300E-7	-5.298319E-11	1.484870E-10	-8.329876E-11	-8.498541E-11	-8.301088E-11	-8.578479E-11	-8.426996E-11	-8.414208E-11	-6.753230E-7	-3.375769E-6
1148	3778073435.442035	1.445398	23.500000	26.953974	-1.957400E-7	-1.908905E-11	1.485167E-10	-8.333025E-11	-8.193406E-11	-8.017156E-11	-7.957314E-11	-8.125225E-11	-8.105281E-11	-6.735513E-7	-3.366831E-6
1152	3778073452.564126	1.438502	23.500000	26.961127	-1.959700E-7	-1.318158E-11	1.484905E-10	-9.300226E-11	-9.212945E-11	-9.039416E-11	-9.306582E-11	-9.214792E-11	-9.256586E-11	-6.745507E-7	-3.371371E-6
1156	3778073469.713879	1.443593	23.500000	26.942062	-1.958400E-7	-9.704048E-11	1.484378E-10	-8.473047E-11	-8.622534E-11	-8.652772E-11	-8.603485E-11	-8.587959E-11	-8.613010E-11	-6.771830E-7	-3.384691E-6
1160	3778073486.875610	1.452210	23.500000	26.958036	-1.956900E-7	-9.734083E-11	1.484830E-10	-8.578314E-11	-8.595877E-11	-8.541984E-11	-8.323824E-11	-8.510000E-11	-8.560149E-11	-6.804904E-7	-3.401385E-6
1164	3778073504.064069	1.452350	23.500000	26.982153	-1.955400E-7	-8.137012E-11	1.484535E-10	-8.909327E-11	-8.816797E-11	-8.863207E-11	-8.682231E-11	-8.817891E-11	-8.840002E-11	-6.803183E-7	-3.400527E-6
1168	3778073521.221253	1.432665	23.500000	26.959423	-1.953600E-7	-8.702755E-11	1.484752E-10	-8.490363E-11	-8.873142E-11	-8.727986E-11	-8.726784E-11	-8.704569E-11	-8.727385E-11	-6.783891E-7	-3.390775E-6
1172	3778073538.357031	1.433616	23.500000	26.963605	-1.957700E-7	-5.703838E-11	1.484322E-10	-8.632434E-11	-8.383829E-11	-8.447085E-11	-8.349483E-11	-8.453208E-11	-8.415457E-11	-6.787778E-7	-3.392578E-6
1176	3778073555.548642	1.471544	23.500000	26.986016	-1.957900E-7	-7.496179E-11	1.483607E-10	-8.567766E-11	-8.690270E-11	-8.727661E-11	-8.757654E-11	-8.685838E-11	-8.708965E-11	-6.782596E-7	-3.390228E-6
1180	3778073572.727886	1.435311	23.500000	26.950782	-1.955900E-7	-8.537530E-11	1.484035E-10	-7.993035E-11	-8.260324E-11	-7.995098E-11	-8.246667E-11	-8.123781E-11	-8.120883E-11	-6.757494E-7	-3.377446E-6
1184	3778073589.907575	1.453550	23.500000	26.969390	-1.956500E-7	-5.293313E-11	1.483733E-10	-7.921047E-11	-8.076689E-11	-7.955068E-11	-8.057597E-11	-8.002600E-11	-8.006333E-11	-6.784668E-7	-3.390924E-6
1188	3778073607.053345	1.464164	23.500000	26.953834	-1.956300E-7	-1.122925E-11	1.483858E-10	-8.167667E-11	-7.993704E-11	-8.051974E-11	-8.076181E-11	-8.072382E-11	-8.064078E-11	-6.814257E-7	-3.405712E-6
1192	3778073624.179150	1.460657	23.500000	26.991049	-1.958100E-7	-7.691427E-11	1.483270E-10	-8.600515E-11	-8.426659E-11	-8.573487E-11	-8.673868E-11	-8.568632E-11	-8.587001E-11	-6.819658E-7	-3.408978E-6
1196	3778073641.318680	1.454364	23.500000	26.965527	-1.955400E-7	-4.797665E-11	1.482555E-10	-8.410449E-11	-8.537528E-11	-8.709935E-11	-8.427292E-11	-8.521301E-11	-8.482410E-11	-6.825279E-7	-3.411554E-6
1200	3778073658.454282	1.442917	23.500000	26.969114	-1.957400E-7	-6.569967E-11	1.482965E-10	-9.191096E-11	-8.771310E-11	-9.068019E-11	-9.431173E-11	-9.115400E-11	-9.129557E-11	-6.824370E-7	-3.411458E-6
1204	3778073675.607951	1.472221	23.500000	26.932216	-1.959100E-7	-1.558449E-11	1.482602E-10	-8.497111E-11	-8.541637E-11	-8.544213E-11	-8.303051E-11	-8.471503E-11	-8.519374E-11	-6.818629E-7	-3.408096E-6
1208	3778073692.752184	1.433685	23.500000	26.941112	-1.959100E-7	-9.669000E-11	1.482825E-10	-8.719032E-11	-8.681249E-11	-8.717967E-11	-8.535993E-11	-8.663560E-11	-8.699608E-11	-6.811036E-7	-3.403785E-6
1212	3778073709.882297	1.470020	23.500000	26.967686	-1.958600E-7	-7.446119E-11	1.482260E-10	-8.360272E-11	-8.550571E-11	-8.571341E-11	-8.470978E-11	-8.488290E-11	-8.510775E-11	-6.807274E-7	-3.401924E-6
1216	3778073727.025264	1.490507	23.500000	26.980883	-1.957500E-7	-2.664890E-11	1.481470E-10	-8.667429E-11	-8.669331E-11	-8.791490E-11	-8.682823E-11	-8.702768E-11	-8.676077E-11	-6.832076E-7	-3.414508E-6
1220	3778073744.483317	1.478088	23.500000	26.982647	-1.956500E-7	-5.818995E-11	1.481840E-10	-8.561507E-11	-8.617709E-11	-8.801994E-11	-8.682578E-11	-8.665947E-11	-8.650143E-11	-6.875219E-7	-3.435781E-6
1224	3778073761.817834	1.468805	23.500000	26.946265	-1.958100E-7	-5.984208E-11	1.481530E-10	-8.787808E-11	-8.669965E-11	-8.840657E-11	-8.649356E-11	-8.736946E-11	-8.728887E-11	-6.883482E-7	-3.440416E-6
1228	3778073778.982126	1.472655	23.500000	26.975870	-1.957400E-7	-6.414775E-11	1.481752E-10	-9.303966E-11	-9.222841E-11	-9.539955E-11	-9.368325E-11	-9.358772E-11	-9.336145E-11	-6.876067E-7	-3.436498E-6
1232	3778073796.281317	1.506807	23.500000	26.991208	-1.955300E-7	-5.994225E-11	1.481325E-10	-8.112219E-11	-8.069938E-11	-8.141617E-11	-7.930042E-11	-8.063454E-11	-8.091078E-11	-6.883491E-7	-3.440851E-6
1236	3778073813.453468	1.537361	23.500000	27.018792	-1.957600E-7	-3.385829E-11	1.480628E-10	-8.159856E-11	-8.409624E-11	-8.514300E-11	-8.443480E-11	-8.381815E-11	-8.426552E-11	-6.879093E-7	-3.438379E-6
1240	3778073830.600094	1.482802	23.500000	26.983283	-1.957500E-7	-4.472242E-11	1.481105E-10	-8.559645E-11	-8.841099E-11	-8.732197E-11	-8.731724E-11	-8.716166E-11	-8.731961E-11	-6.857177E-7	-3.427206E-6
1244	3778073847.791126	1.461891	23.500000	26.927735	-1.956500E-7	-8.913020E-11	1.480947E-10	-8.786819E-11	-8.615637E-11	-8.744439E-11	-8.556638E-11	-8.675883E-11	-8.680038E-11	-6.863859E-7	-3.430520E-6
1248	3778073864.973758	1.454991	23.500000	26.908078	-1.955700E-7	-1.558449E-11	1.481115E-10	-8.467929E-11	-8.352746E-11	-8.379508E-11	-8.360416E-11	-8.390150E-11	-8.369962E-11	-6.890290E-7	-3.443759E-6
1252	3778073882.154988	1.440138	23.500000	26.936018	-1.957600E-7	-6.830314E-11	1.480720E-10	-8.640996E-11	-8.687791E-11	-8.645450E-11	-8.622492E-11	-8.649182E-11	-8.643223E-11	-6.908739E-7	-3.452549E-6
1256	3778073899.319314	1.452748	23.500000	26.976486	-1.957900E-7	-3.455918E-11	1.480085E-10	-8.988384E-11	-8.664752E-11	-8.796331E-11	-8.678324E-11	-8.781948E-11	-8.737328E-11	-6.899505E-7	-3.448273E-6
1260	3778073916.581926	1.436841	23.500000	26.985857	-1.959100E-7	-1.448314E-11	1.480595E-10	-8.272752E-11	-8.514118E-11	-8.448528E-11	-8.540978E-11	-8.444094E-11	-8.481323E-11	-6.884401E-7	-3.440361E-6
1264	3778073933.749803	1.452134	23.500000	26.970400	-1.958200E-7	-6.319646E-11	1.480460E-10	-8.659393E-11	-8.558827E-11	-8.679939E-11	-8.418577E-11	-8.579184E-11	-8.609110E-11	-6.888051E-7	-3.443048E-6
1268	3778073950.938497	1.460381	23.500000	26.939982	-1.956800E-7	-2.499673E-11	1.480702E-10	-7.961565E-11	-8.092285E-11	-7.969558E-11	-8.079060E-11	-8.025617E-11	-8.024309E-11	-6.863126E-7	-3.429981E-6
1272	3778073968.110553	1.461529	23.500000	26.978010	-1.954400E-7	-3.616129E-11	1.480230E-10	-8.638724E-11	-8.650952E-11	-8.539407E-11	-8.452131E-11	-8.570303E-11	-8.589065E-11	-6.843437E-7	-3.420420E-6
